gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2776300073,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS845173765,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Creston--Duck Lake,British Columbia,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.222702,-116.62863,,,,,,,2019-12-31,31,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS845173765,,,,CC_BY_4_0,,obsr32219,,,2024-01-24T21:18:33.030Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2776226821,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS826221910,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,East Delta (E of BC 17A and S of BC 99),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.072113,-122.98988,,,,,,,2010-11-27,27,11,2010,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS826221910,,,,CC_BY_4_0,,obsr23008,,,2024-01-24T20:44:11.338Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2775770372,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833595495,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"ďuck lake breeding area - (49.207, -116.607)",British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.20691,-116.60722,,,,,,,2019-11-30,30,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS833595495,,,,CC_BY_4_0,,obsr334674,,,2024-01-24T20:44:24.897Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2775757824,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS914707048,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Richmond Foreshore Survey,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.14601,-123.197365,,,,,,,1989-11-12,12,11,1989,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS914707048,,,,CC_BY_4_0,,obsr110280,,,2024-01-24T21:20:15.873Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2775713737,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS822945961,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2019-10-31,31,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS822945961,,,,CC_BY_4_0,,obsr303829,,,2024-01-24T21:41:44.668Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2775603798,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS825707658,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Tsawwassen Ferry Terminal Jetty,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.015713,-123.117065,,,,,,,2019-11-08,8,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS825707658,,,,CC_BY_4_0,,obsr476198,,,2024-01-24T20:44:10.035Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2774402938,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS925018153,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2008-04-17,17,4,2008,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS925018153,,,,CC_BY_4_0,,obsr841463,,,2024-01-24T20:47:23.883Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2774143980,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS829185521,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2019-11-15,15,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS829185521,,,,CC_BY_4_0,,obsr457576,,,2024-01-24T21:20:18.824Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2774118272,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS821622316,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2019-10-27,27,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS821622316,,,,CC_BY_4_0,,obsr964361,,,2024-01-24T21:41:11.205Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2774080496,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS819520728,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Riske Creek--Separating Lake,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.97116,-122.50047,,,,,,,2019-10-21,21,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS819520728,,,,CC_BY_4_0,,obsr404306,,,2024-01-24T20:44:00.224Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2773658321,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS815314297,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nanaimo River Estuary---Raines Rd access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.154865,-123.890465,,,,,,,2019-10-11,11,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS815314297,,,,CC_BY_4_0,,obsr1197787,,,2024-01-24T20:43:53.169Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2773481579,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS817971078,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Becher's Prairie--Roundup Lake,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.03327,-122.50845,,,,,,,2019-10-18,18,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS817971078,,,,CC_BY_4_0,,obsr404306,,,2024-01-24T21:41:07.454Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2773406803,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS819785779,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Saanich--Panama Flats,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.476334,-123.4029,,,,,,,2019-10-22,22,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS819785779,,,,CC_BY_4_0,,obsr857232,,,2024-01-24T21:17:55.958Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2773329430,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS815852999,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nanaimo River Estuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1346,-123.8947,,,,,,,2019-10-12,12,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS815852999,,,,CC_BY_4_0,,obsr621443,,,2024-01-24T21:18:16.980Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2773155928,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS931958613,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,25,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,1982-02-07,7,2,1982,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS931958613,,,,CC_BY_4_0,,obsr108908,,,2024-01-24T20:47:35.381Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2772892030,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS828471940,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2019-11-15,15,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS828471940,,,,CC_BY_4_0,,obsr1435241,,,2024-01-24T21:18:04.363Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2772375630,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS828323777,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2019-11-15,15,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS828323777,,,,CC_BY_4_0,,obsr1440858,,,2024-01-24T21:41:56.172Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2772258064,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS815574084,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nanaimo River Estuary,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1346,-123.8947,,,,,,,2019-10-11,11,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS815574084,,,,CC_BY_4_0,,obsr564676,,,2024-01-24T21:17:55.873Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2772169325,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS838774377,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2019-12-15,15,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS838774377,,,,CC_BY_4_0,,obsr1379702,,,2024-01-24T20:44:34.437Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2772073938,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS694341540,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Scout Island, Williams Lake",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.11975,-122.11961,,,,,,,2019-01-05,5,1,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS694341540,,,,CC_BY_4_0,,obsr32015,,,2024-01-24T21:17:23.122Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2771741452,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS810581178,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Manning Park--Alpine meadows,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.10055,-120.75945,,,,,,,2019-09-02,2,9,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS810581178,,,,CC_BY_4_0,,obsr838539,,,2024-01-24T21:18:21.420Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2771718429,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS851848386,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Alaksen National Wildlife Area,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.10199,-123.17275,,,,,,,1983-11-13,13,11,1983,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS851848386,,,,CC_BY_4_0,,obsr12384,,,2024-01-24T20:45:00.522Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2771699402,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS920893606,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Island View Beach Rd Martindale Flats,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.57053,-123.38139,,,,,,,1995-02-15,15,2,1995,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS920893606,,,,CC_BY_4_0,,obsr448293,,,2024-01-24T20:47:17.978Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2771426745,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS776312056,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"(59.8327,-136.6369)",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,59.832714,-136.63686,,,,,,,2019-06-13,13,6,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS776312056,,,,CC_BY_4_0,,obsr446550,,,2024-01-24T21:17:40.479Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2771384530,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS813128658,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Castlegar--Selkirk College Trails,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.30996,-117.64791,,,,,,,2019-10-05,5,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS813128658,,,,CC_BY_4_0,,obsr58984,,,2024-01-24T21:41:29.999Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2770161620,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS837744717,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Prince George Airport & Blackburn area,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.889572,-122.671455,,,,,,,2019-12-13,13,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS837744717,,,,CC_BY_4_0,,obsr108963,,,2024-01-24T20:44:31.624Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2769404634,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS814753198,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Salmon Arm Bay (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.709747,-119.28043,,,,,,,2019-10-09,9,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS814753198,,,,CC_BY_4_0,,obsr475240,,,2024-01-24T21:17:47.915Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2769149473,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS737129780,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,1972-02-08,8,2,1972,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS737129780,,,,CC_BY_4_0,,obsr419506,,,2024-01-24T21:17:12.306Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2769131048,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS785698484,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,White Lake-Fairview Road,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.27294,-119.60724,,,,,,,2019-07-15,15,7,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS785698484,,,,CC_BY_4_0,,obsr567027,,,2024-01-24T20:43:01.925Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2768859340,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS836568696,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Toosey Area,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.951595,-122.50051,,,,,,,2019-12-09,9,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS836568696,,,,CC_BY_4_0,,obsr326298,,,2024-01-24T21:18:07.108Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2768591984,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS844576069,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. to 88 St.,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06563,-123.0032,,,,,,,2019-12-29,29,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS844576069,,,,CC_BY_4_0,,obsr786894,,,2024-01-24T20:44:45.937Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2768353309,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS843628327,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.10414,-122.98453,,,,,,,2019-12-24,24,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS843628327,,,,CC_BY_4_0,,obsr1507963,,,2024-01-24T20:44:44.154Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2768261578,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS783676258,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"White Lake, Okanagan Falls",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.309902,-119.639915,,,,,,,2019-07-09,9,7,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS783676258,,,,CC_BY_4_0,,obsr786894,,,2024-01-24T21:19:52.272Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2767803073,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS703772595,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2019-01-27,27,1,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS703772595,,,,CC_BY_4_0,,obsr550724,,,2024-01-24T21:40:12.369Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2767522392,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS820168552,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2019-10-23,23,10,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS820168552,,,,CC_BY_4_0,,obsr1192929,,,2024-01-24T21:18:25.129Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2767281207,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS842464676,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Watson Lake,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.706875,-121.34421,,,,,,,2019-12-26,26,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS842464676,,,,CC_BY_4_0,,obsr601906,,,2024-01-24T21:42:04.630Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2767214138,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS838629544,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2019-12-15,15,12,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS838629544,,,,CC_BY_4_0,,obsr1179498,,,2024-01-24T21:18:49.728Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2767165540,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS828265633,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Salmon Arm Bay (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.709747,-119.28043,,,,,,,2019-11-15,15,11,2019,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS828265633,,,,CC_BY_4_0,,obsr30089,,,2024-01-24T20:44:14.748Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
